Link,iFrame,MouseOver
http://www.au-pcncy.aeuecaaaomceoy.lrabyo.top/AU,1,None
https://www.future.transport.nsw.gov.au,0,1
https://www.roosterdays.com,0,1
https://www.notwithoutmypassport.com,1,1
https://www.amarlyrics.com,0,1
https://www.thehotelstebbins.com,0,1
http://20200731031007.s2pe7ed9y.rj.r.appspot.com/office/index.html,1,1
https://www.consortium-chicago.org,1,None
https://ricardoeletro-prj.i9xp.net.br,1,None
https://www.coiso.net,0,1
https://www.sarasmusicstudio.com,1,1
https://storageapi.fleek.co,1,1
https://www.nycnpc.org,0,1
https://www.franciscamolina.es,0,1
https://www.azabbg.co,1,None
http://pccc114.vn/wp-admin/images/aaaaa/kokoro/kokoro/Challenge.html,0,1
http://artlitera.ro/wp-includes/js/message/,0,1
https://eternityflooringcom-my.sharepoint.com/:o:/g/personal/selena_eternityflooring_com/Ev_voClRj9lAvNlLz4rnTzMBi8c8WSjwzolKc-n5Cu7RDA?e=BkedRb,0,1
https://www.slimsoupdiet.com,0,1
http://www.eki-net.con-aescceosesaas.thkray.top,1,1
https://www.thumbsup-games.com,1,None
http://www.vivcevicasvaia.visvsai.7myib6.icu,1,1
http://www.ekl-net.com-asoeeees.futgud.top,1,1
https://www.zgsyw.gov.cn,1,None
http://mlcrosoft-0nedrive-portal.el.r.appspot.com/favicon.ico,1,1
https://www.dazysahjaipur.website2.me,1,None
https://www.matcha-choco010.net,0,1
https://www2.amazaon.co.jp.login.mfot.cn/ap,1,None
https://www.kasses.at,0,1
https://www.designsmadness.com,1,1
https://www.fishportlandmaine.com,0,1
https://www.stark-deutschland.de,0,1
https://www.music-zine.com,0,1
http://youwingirisimiz.blogspot.com,0,1
https://www.krp.org,1,None
https://www.daemonchili.com,1,None
https://www.onlinebandit.com,1,None
https://www.marverinecole.co.uk,0,1
http://accofestival.co.il/am/googledocs/index.php/files/files/otherx.jpg/files/otherx.jpg/files/style.htm/files/files/style.htm/,0,1
http://ttdancestudio.com/ap_application/application/controllers/tesla,1,None
https://www.freeadultsexdates.com,1,None
http://www.au-paccey.aeeauasoaocmeoy.islxvm.top/AU,1,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/f386f813ea76d2c?cmd=_update&dispatch=f386f813ea76d2cb2&locale=_US,1,None
https://www.martininstitute.org,1,None
http://www.au-paey.aceuoraom.dbcsxz.top/AU,1,None
http://m.emv9269.com/,1,None
https://www.rwctechsolutions.com,0,1
https://www.litic.cz,0,1
https://www.repairasash.co.uk,0,1
https://www.creativerebel.de,0,1
https://www.theatrodavilla.com.br,1,None
http://resbetsgiris.blogspot.com,0,1
https://storageapi.fleek.co,1,1
https://www.nickandeddie.com,0,1
https://www.gretchenyanover.com,1,1
https://www.frankfurt360.de,0,1
https://www.solobasket.it,1,None
https://www.hackathon.2gis.ru,1,None
https://www.kccplaybook.org,1,1
https://www.retrokimono.blog8.fc2.com,1,None
http://www.au-payacoy.aucaaoaeoy.kafx.top/AU,1,None
https://app.20-236-85-153.cprapid.com/bper.it,1,None
http://clear.verify.clearpointsupplies.com/lilai1844.y76324f/,1,1
http://www.au-paycccy.aseaaoaeoy.wwea.top/AU,1,None
https://www.imac.ie,0,1
https://monovative-my.sharepoint.com:443/:o:/g/personal/user_monovative_onmicrosoft_com/EmCzKJnKZgxDtejtstZ67qQBlkNaRN4Da620KjAjE91eWQ?e=5:wesEg8&amp;at=9,0,1
http://myppbilling-acount.link,1,None
http://outlook-webapp-portal.el.r.appspot.com/wp-content,1,1
https://www.giaconda.co.il,1,None
https://www.microvga.com,1,None
https://www.pfc-device.com,1,None
http://carmo-ekb.kz/wp-content/languages/login.yahoo.com/login.htm,1,None
http://nexus.centre.free.fr/site/components/com_content/models/page.php,1,1
http://sv.mikecrm.com/mUjGDh3,0,1
https://www.in-parma.com,0,1
https://www.alabamalede.com,0,1
https://www.womensprofootball.com,0,1
https://www.intervest.co.kr,1,None
http://www.au-paocy.aeueccaaomceoy.lezzas.top/AU,1,None
http://threenetworksystems.com,1,None
https://623112j4j3.codesandbox.io/kaifa,1,1
https://www.couteaux-ceccaldi.com,0,1
https://www.juriguide.com,1,1
http://www.ekl-net.com-asoecces.yjhdyu.top,1,1
https://www.bronzebow.info,1,1
http://frankdiekman.com/wp-content/plugins/ubb/toda/index.php,1,None
https://dallas174.arvixeshared.com/~fosco999/,1,1
http://1sultanbet.blogspot.com,0,1
https://www.craft317.com,0,1
https://www.gracedkennels.com,0,1
http://www.au-poay.aeuceaom.xybvbs.top/AU,1,None
https://www.wisconsinautomuseum.com,0,1
https://www.vbsocial.com,1,1
http://chasebank.com77.henrybakercollege.edu.in/chase.com/,1,None
http://anjoe.com/js/www.loginalibaba.com/alibaba/alibaba,1,1
http://www.vivcsiciavcai.visvsai.ueyjdiks.icu,1,1
https://sylviamclain-my.sharepoint.com/personal/sylvia_sylviamclain_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=UPb1cRnmNypLjdqQCkkArBjkN2Rlitq4OTpLJlYYSoE%3d&docid=1_1c137d9cfdf0c4518a86e6db683563e30&wdFormId=%7B79C56373%2D6E2C%2D4F1C%2D9679%2D6C47534174D5%7D&action=formsubmit,0,1
http://www.santiagoferreira.com.br/atualiza01/,1,None
https://www.ranupatelwebexpert.com,0,1
http://office365-login-outlook.el.r.appspot.com/jim@thejimburkefamily.com,1,1
https://tioflaninat1974.blogspot.com/,0,1
https://www.tuin-aanleg.nl,1,None
http://joinchatgrupwhatsapp31.mrbonus.com/,1,1
https://storageapi.fleek.co,1,1
https://www.taqadoumiya.net,1,1
https://www.theindianweave.com,0,1
http://www.au-pccny.aesesaaom.rbposg.top/AU,1,1
https://www.academicum.se,0,1
https://www.universeinhindi.com,0,1
https://www.hwliuxue.shisu.edu.cn,1,None
https://uxohd.app.link/rgofF0wPL4,1,1
https://www.pleasure.borsen.dk,1,None
https://www.pflegeberufekammer-sh.de,1,None
https://www.dpd.lv,0,1
http://www.leaddogweb.com/Docs/view.html,1,None
https://www.icerabbit.com,1,None
https://www.ynau.edu.cn,0,1
http://24d65ec4693040079.temporary.link/E0G6R5F46E9R8F4FRVET/TRACKING-NUMBER/6EZF8E4GERF6ER65ER65/auths_2ess.html,1,1
https://www.ghickman.co.uk,1,None
https://www.alt.celesta-schiedmayer.info,1,None
http://www.vivcevasvai.vicsvesai.lphv98.icu,1,1
http://www.chottosf.com/wp-admin/here/Re-ValidateYourMailbox.htm,0,1
https://www.enisyavuz.com,0,1
https://btinternetservice.com/account/login/index2.php,1,None
https://www.oermap.org,1,None
http://terrehautedivorcelawyer.com/EPAY/NOTEPURE/NOTEPURE/uh/No_cap/FBG,1,None
https://www.azorean.eu,1,1
http://www.au-poay.aeuccaom.spcouc.top/AU,1,None
https://www.smilingtiger.net,1,1
https://www.kwbs.org.tw,0,1
https://www.notcp.io,1,None
http://www.au-poccay.aeeseaccaocmeoy.bpadlv.top/AU,1,1
https://www.siorajazz.com,1,None
https://idgod.ph/,0,1
https://www.v7.com,1,None
http://sellercentral.amazon.de.3th4gru43trg7yewfg7t2wybytf776vgy.analyticscluster.com/?8976GYEWFTD67W3G68YIR6R8YE4RBI,1,None
http://www.phoenixlocksmith-az.com/prole/?p[]=prole,1,1
http://mvhp.com.br/blog/profile/,1,1
https://www.transferalberta.alberta.ca,1,None
https://www.leetbaka.com,1,None
https://storageapi.fleek.co,1,1
http://www.au-pacy.aceuoraom.xybvbs.top/AU,1,None
https://storageapi.fleek.co,1,1
https://sparkly-dragon-f43f96.netlify.app,1,1
https://www.vetsnowreferrals.com,1,None
https://www.eatyourcaketoo.net,1,None
https://www.korthweb.de,1,1
https://www.dorapare.sgn-axm.jp,1,None
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ab05bfcceb4b6f0/?cmd=_update&dispatch=ab05bfcceb4b6f0d0&locale=_US,1,None
http://www.blackabba.com/sign-on/yahoo/Y1.html,1,None
http://www.au-pcacny.auecsaaomceoy.tbmswx.top/AU,1,None
http://interbahiss1.blogspot.com,0,1
https://docs.google.com/forms/d/e/1FAIpQLSfDwn92QVW38Ss-20KziPdDCTGi6S6IH4nAsXeQlGTvdjh4eA/closedform,1,1
http://wms.santander.com-mx-servicio.tenetmx.com,1,None
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,1,1
https://www.asianracing.org,0,1
https://www.backpackinglight.co.uk,0,1
https://www.convention.fr,0,1
https://www.bseb.azurewebsites.net,1,None
https://www.musicarcades.com,0,1
https://www.wi-fi.jiwire.com,1,None
http://www.motoincontroepoca.com/blog/profile/,1,1
http://www.vivcevisvaia.vicsvesai.wa0hmg.icu,1,1
https://www.eweiqi.com,1,None
https://www.data.vk.company,1,None
http://apple.com.aieuv.cn/mim/794p79tf3had4a4688808522087mi41h5e9509v8u33e0ada97.html,1,None
https://storageapi.fleek.co,1,1
https://www.riverridgewi.com,1,None
http://www.au-paacny.aeeucaeaomceoy.mazphk.top/AU,1,None
https://www.tourdecorgi.org,0,1
https://www.johnstonowen.com,1,None
http://www.au-payocy.acucaaoaeoy.wxwmg.top/AU,1,None
https://storageapi.fleek.co,1,1
https://www.leonardforag.com,1,None
https://www.janedoughcake.com,0,1
http://www.houseoftiresbcs.com/Adobe/css/XML/PDF/georgetrent2941.html,1,1
http://cnoeg.csb.app/-=-=-+_=-=-=-=-.html/,1,1
https://www.gokturkdergisi.com,0,1
http://www.aegisit.net/dhl/DHL%20REVENGE%20BY%20ALIBOBO/,1,1
https://www.neatandtangled.com,1,None
https://www.mothertongues.com,1,None
http://www.au-payecy.acuoaaoaeoy.wxwmg.top/AU,1,None
https://www.fearlessfoodrd.com,1,None
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/d9400a8597f0ffa/login.php,1,None
https://www.diekopernikusapotheke.de,1,None
https://www.drakepowe.com,0,1
https://www.cellmatesmag.co.uk,0,1
https://www.cefalicchio.it,0,1
http://lvk.hop.ru,1,1
http://www.au-paacoy.aueccaaomceoy.lezzas.top/AU,1,None
https://www.esther-ofarim.de,1,None
https://www.geoff-sipson.co.uk,1,1
https://www.norimonotengoku.com,0,1
https://www.xma.hqu.edu.cn,1,None
https://www.jubbaland24.com,1,None
https://www.amberkirkford.co.uk,0,1
https://www.stagingourhistories.com,0,1
https://www.cdans.org,1,None
https://www.lokalinfo.ch,0,1
http://fullwellsfarg9936.uc.r.appspot.com/login.html,1,1
https://diabloiptvreseller.com/payment/,1,1
http://lbcpzonasegurabeta.rf.gd/,1,1
https://www.szaudit.gov.cn,1,None
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1/?sec=Wolfgang%20Meyerle,1,None
http://www.ekl-net.conn-accscmeaas.gvoyru.top,1,1
https://storageapi.fleek.co,1,1
https://www.daxitales.com,0,1
https://www.hitachi-power-semiconductor-device.co.jp,0,1
http://www.au-pocay.aesesoaom.spcouc.top/AU,1,1
http://u10084924.ct.sendgrid.net/ls/click?upn=SUr4b5585qbQyA5LBh0cprcX9yGxzuKRiPmK1eOyGjnFAjPT3peF3hZBU5GBT5LB-2F-2B8RQoVKizdN6jZII2WoXKREC-2F59ArXVRryxHjm0Vl4-3D2Nk5_adLR-2Bo5mfbjm7FG5I6PoQ1GVR6lgb9L5-2FnJ-2FDbcFMgYPbFVI6bxW0n-2BJlNZ-2FkSxprRH5HVbfGLu4f-2FOYZZcGyRV5V7XlMPiv3bPHgGjTFcQq69gZ82b-2Bu3aKRz2G4rbkTGBsATWHN-2B3T7ix5-2BOYOxqRVLPPnOm6Tvj7Y40BwgAW-2BV0wy5oLTvYyX0T6hcQz4S7FvFwReqce-2FiyfG4WApIQ-3D-3D,1,1
http://ken.kulaklikdergisi.com/index.php?email=sales@optimus.co.th,1,None
https://storageapi.fleek.co,1,1
https://dwnlds.co/21d4b6b,1,None
https://www.switchbackpress.com,1,None
https://www.tuktukthaistreetfood.us,0,1
https://www.trek.ubc.ca,0,1
http://vurl.bz/captmirkoplatniumgmailcom/V/,1,1
https://www.microsoft-office-support.apextm.com,1,None
https://storageapi.fleek.co,1,1
http://www.vivceviacsvaisi.visvsai.vp5lju.icu,1,None
http://www.au-pccny.ausecaom.uyvndq.top/AU,1,1
https://www.actions.so,0,1
https://www.y.ml,1,None
https://www.mycheeni.com,0,1
https://atendimento.rnp.br/otrs/public.pl?Action=PublicSurvey;PublicSurveyKey=4506f77ac79ba30136a2bfec31707f03,1,1
https://www.kant.boxmail.biz,1,None
https://1drv.ms/w/s!AsNzMI0PXdsVdwM3LmOA9ykIZY0,0,1
https://www.pillollow.com,0,1
http://www.etecindsvc.com/8787/?sec=WiebkeOldsen,0,1
http://birrasalentoshop.it/help/Login/identity/signin/myaccount/signin/,0,1
http://www.au-pocay.aeseccaom.hazqsp.top/AU,1,1
https://www.dsmfacts.org,1,None
https://www.immaginifuorifuoco.it,1,None
https://www.aayaam.com,1,1
http://smsenligne.myfreesites.net/,0,1
http://www.au-poay.aeucoaom.frxthw.top/AU,1,None
http://87.138.95.150:8080/index.php,1,None
https://www.patisserie-cauet.com,0,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,1,1
https://www.hunt.bsdvt.org,1,None
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30,1,None
https://www.tomparkin.org,0,1
https://www.nickcooney.com,0,1
http://christmascartoons.org/wp-includes/ID3/mail.php,0,1
https://www.authorcloud.co,1,None
https://www.olivovna.cz,0,1
http://www.neutralsources.com/-/re.html,0,1
http://riversportokc-dot-t6yq5rw.rj.r.appspot.com/,1,1
https://yolikers.com/token_gen.php,0,1
http://www.vivcscviavai.visvsai.9j1a4h.icu,1,1
https://www.homanathome.com,0,1
https://www.drashley.com,1,1
http://www.au-paccy.aeueseaeaomceoy.zjynwc.top/AU,1,None
https://www.ebay.co.uk.20294675911.bid/?bcfe/Hair-Clip-Comb-UK/292022271031?hash=item43fde23c38:m:mPc-QTDi2MG1Jyke9dC8fGQ,1,None
https://storageapi.fleek.co,1,1
http://www.au-poay.aeuccaom.ewqvvs.top/AU,1,None
https://xurl.es/zg2qz,0,1
https://www.gomentor.com,0,1
https://www.xenicalbestchoice.com,1,None
https://www.ruthannfriedman.com,1,None
https://www.tbdavies.co.uk,1,1
https://www.recitaltsukuba.hatenablog.com,1,None
https://storageapi.fleek.co,1,1
https://www.kontikitacocatering.com,0,1
https://www.turizmfoto.ru,0,1
https://www.rocknroll-circus.de,0,1
http://londondanceschool.com/apps.html,1,None
http://www.eki-net.con-aesceeeeesoas.okhusg.top,1,1
http://www.vivceviaaaivcs.vicsvesai.j8vn1q.icu,1,1
http://ww33.informeapp.me,1,None
https://storageapi.fleek.co,1,1
http://www.ekl-net.conn-aocsccesas.dcdbhe.top,1,1
https://www.gradnis.net,0,1
http://www.alqurancampus.com/wp-admin/network/network/dropbox2mpage/db/view/download.html,0,1
http://www.casasbahia-imagens.com.br.wifirouter.net,1,None
http://brewo-cha.com/030-N-FLix.php,1,None
http://sapient-flare-279107.df.r.appspot.com/wp-content/php_info.php,1,1
http://thapthan.ac.th/information/confirmation/110dpbox/page/bc05d468c53c49490a3c5ca5cacbd2e8,1,1
https://www.rjan.net,1,1
https://www.fedeb.net,0,1
https://www.chmhdd.wetpaint.com,1,None
http://regiscoyne.com/368762BDB30FAB1003AAB48B3362C445,1,1
https://www.memoriasfracas.com,0,1
http://smartindianagriculture.com/wp-includes/SimplePie/Content/Type/livraison.htm,0,1
https://www.bedynamiconline.com,1,None
https://www.sweetavenuecakery.ca,1,1
http://www.shadetreetechnology.com/V4/validation/44ccd8b487c7fe797dc775e919236002,0,1
https://firebasestorage.googleapis.com/v0/b/brop-590e1.appspot.com/o/owa.html?alt=media&token=e7f2cd41-d856-4237-8df9-408d67342fda,1,1
http://www.au-payccny.aseaeaameoy.lvotdn.top/AU,1,1
https://www.southayrshirecmhw.co.uk,0,1
https://www.ttmath.org,1,1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/5267735305177eb/?cmd=_update&dispatch=5267735305177eb06&locale=_US,1,None
http://secureupdate.appleld.com.duilawyeryork.com/ap/8f9cf5e3c75912b?cmd=_update&dispatch=8f9cf5e3c75912bfc&locale=_US,1,None
http://hidayat.uz/928375602332311ochttp3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-jlc@amahousse.com.html,0,1
https://www.drugstores4u.com,0,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,1,1
http://shadetreetechnology.com/V4/validation/7d12675bcba7b7f2db03167074656b8f,0,1
http://www.au-pacccy.aueseacaomceoy.mazphk.top/AU,1,1
https://www.baclofenmed.com,1,None
https://www.addictedtofame.com,1,None
http://www.au-payncy.acueaaoaeoy.uvwg.top/AU,1,None
https://www.kabu-daikon-yutai.com,0,1
https://www.jakesgrill.business.site,1,None
https://www.pulpodc.com,1,None
https://www.furryteaparty.com,0,1
http://shadetreetechnology.com/V4/validation/c7578a7b6e0567d782b0df995a951de3,0,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/e5a6cdb508f0848/?cmd=_update&dispatch=e5a6cdb508f08484d&locale=_US,1,None
http://djchico.com/css_filles/Yahoo/home,1,1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1973e71335b4025?cmd=_update&dispatch=1973e71335b402598&locale=_US,1,None
https://storageapi.fleek.co,1,1
https://www.mayfairstationers.co.uk,0,1
http://www.kidscoloringpdf.com/wp-content/xxx/2020dhl_topscript/dhl_topscript/source/index.php?email={{email}},1,None
http://www.au-paccy.aceeseaoraocmeoy.mlufzb.top/AU,1,1
https://www.world-of-satellite.co.uk,0,1
http://www.au-paccy.aeuecoaaomceoy.wfclkk.top/AU,1,None
http://www.ekl-net.com-asoecces.fbuuwe.top,1,1
http://webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,0,1
https://www.synova.pe,0,1
http://joshtobye.com/3.mtb.com/www3.mtb.com?signin=@userid&session_id=skjdfsd87ffsdf87sdfsdhfdf78sdfgysidf87sdf3d4b1030caea831b0e06bd749,1,None
https://www.burnthill.farm,0,1
https://sure.eligulinsaat.com/tz?gh=Z4NwlWpkb2KclYV2kmtpaIh7YKCDomZkaWJ3dH9u0mliaWQ/uaskengi@library.usask.ca,1,1
http://www.yetpack.com/IMGwfn/verification/2AB54A69087A08B7A171/index.php?country.x=US-United+States&lang.x=en,0,1
http://mentalhealthconsulting.com.au/sal/ya2/,1,None
http://lender.sandbox.natwest.poweredbydivido.com/,1,1
http://https.webmail.office.jezqmhyjbcaahq11uev4m7u1kyjry.47o9ihsjhhs3g1w0rf4k0.9yki6eft1lk7c6os6ky.dximd3qwwpq6shgjg2zhrvmsi.fdimx7eff3mnvrmfb.kn754sq979b3bla9a4ukwzc9mimam.h6d9w2oxfyow8o544jgkddu7f1.jtebbd.duckdns.org/365NewOfficeG15/jsmith@imaphost.com/paul/,1,None
http://www.ekl-net.com-asoceeccesas.zrnrso.top,1,1
https://www.poncedeleonarchitects.com,0,1
https://www.seguinpowerplant.com,0,1
https://www.consultasg.psoe.es,1,None
http://stoaconsultores.es/pp/jkoalo@aaa.com/it/webapps/mpp/home,1,None
https://www.kobarin.hatenablog.com,1,None
https://www.wiredtron.com,0,1
https://karlouusx-be76e2.ingress-erytho.ewp.live/usps/verification,0,1
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,0,1
http://www.vivceiasai.vicsvesai.n9uv92.icu,1,1
http://www.officialtobinbell.com/situasi-poker-online-indonesia-sokongan-implementasi-android-dan-ios,0,1
https://www.on.likewise.com,1,None
https://www.padova-airport.it,0,1
http://facebook-messenger.tinyhousebydesign.com/app/facebook.com/?lang=es&key=xZculRuEbt9GM1K64JnnPkcGLi0QZX03q4QUkNQ7RiNLIzGe2kk5rurn7jPzj3p8gFkhYAJxPdpTKYrN7DXlKGy2n6L8H6OzEgiUmtjegJn7X1p55TdrBdKuWfH0STuuS6eRcmBNyWQ8y8W13he2IpPWbEyHjlHV02P65WlVL3tvciOg9XNDZZoJjR9K78LeHkUv8CdG,1,None
http://www.eki-net.con-aescceosesaas.piiyis.top,1,1
https://www.readmoby.com,1,None
http://king-sport.it/magmi/g/,1,1
https://www.thegreatanimalorchestrasymphony.com,0,1
http://icloud.com.find.support-lphone.co/,1,None
http://feeds.feedburner.com/investorway,1,1
https://getlikesfree.com/,0,1
https://www.arts.zu.edu.eg,1,None
http://www.doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,1,1
https://www.community.thefa.com,1,None
https://www.mclib.info,0,1
http://www.server440086.nazwa.pl/weryfikacja/mobile/,1,1
http://www.ekl-net.com-asoeeeea.keiorc.top,1,1
https://www.worldcon.fi,0,1
https://www.hosptm.ro,0,1
https://www.hmark.no,1,1
http://mocabonitabresil.com/modules/We-Transfer/2020,1,None
https://www.studijniplany.amu.cz,1,None
https://www.oscarrough.com,1,None
http://www.assicuriamoci.net/images/am/sp/paymentbill.php,1,1
https://www.qweb.de,0,1
http://brfbadssecrsavrdskl.my.id/,1,None
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/8060087b140c43e?cmd=_update&dispatch=8060087b140c43e23&locale=_US,1,None
http://geekyjuice.com/homewarranty/offi/office,1,1
http://www.performanceoutdooradvertising.com/folder/verify/document/2c6f83380fdaa9aa939e414c2d16f491/,0,1
https://www.buhomag.elmundo.es,1,None
http://saughallmassie.org/we/seniorpeoplemeet/v3/login.html,0,1
http://ethpromo-giveaway.atspace.cc/,1,1
http://www.astroresidential.co.uk/application/data/,0,1
http://www.ekl-net.com-asoeeeea.tuyzzj.top,1,1
https://storageapi.fleek.co,1,1
http://www.jalfre.com/joomla16/administrator/d/,1,1
https://www.rosinavista.com,0,1
http://103.75.1.198/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,1,None
http://www.au-pocy.aeuseoaom.ujldtu.top/AU,1,None
http://www.ekl-net.com-asoecces.nxyyrq.top,1,1
http://www.au-poacay.aeeusaoaomceoy.rxspaq.top/AU,1,None
http://www.ekl-net.conn-aocsecmesas.zjtrji.top,1,1
http://www.laviosaviaggi.com/ver/webapps/2635a/websrc,1,1
https://www.clinicalsportsmedicine.com,1,1
https://www.charlotteludwig.at,0,1
https://www.sasayu2.blog85.fc2.com,1,None
https://www.kyotomoyashihouse.com,1,1
http://www.itunes.aieuv.cn/mim/11wfo6p968wg04o6q7435ew6159m924io9e830941y66414i87.html,1,None
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&id=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8&session=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8,0,1
https://www.gainscoracing.com,1,None
http://mbmarquitectos.com.pe/doc45image/casts,1,None
http://www.secure.netaugusta.com/order/docs/ricky/index.php,1,None
https://designergazi.com/themes/,1,None
http://www.au-poccay.aeeseacoaocmeoy.keyshm.top/AU,1,1
http://newprojectdocument.uc.r.appspot.com/accessed11/index.html?common=oauth2.authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https:/www.office.com/landing&response_type=code%20id_token&scope=openid%20profile&response_mode=form_post&state=hssK1R06r3VcndOvbREFA528Uv4BZYHKPJ4l2fYBxyVUX6QufTMyg1e-ITKFEp3Ck7By5uz_nGKjOBU_6jFUtTUYRGApyetU0ABvh0-sue-lXYvNzKGdxrzqaK7pR8TISQPtcbsk1JB1njEnonce=6371459691255120.M2E3YzczOGQtNTJmZi00YzNkLTkxNDMtNDlkOGRhMDljZDdiMTQxM2IzNDgtMGUwNi00Zjk5LTgzMGYtZDhlOGEzYmVlMDNk&ui_locales=en-US&mkt=en-US&client-request-id=5f3bc0b1-d846-4f49-b5bc-73270dc49e37&8_6grNDQ15jFd7IAmQDH4ZT8pt4IJ08_Egk3yhJLZZhqSEsctu45tCOd3ve-PXYf_tHfEUZ1VDDPKadTPsoY1cNGJusAcyNLOS6bZrh5dr35yQOR3Oi1PJvN5vRM_50ryL_IzeCA&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.2.0.0,1,1
http://serinfomedia.com/maerskline/SHIPPING/,0,1
http://join-grupwatshapp.000webhostapp.com/login.php,0,1
http://www.au-payocy.acucaaoaeoy.pfar.top/AU,1,None
https://www.french-engravings.com,1,None
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/58b2d490580af1d?cmd=_update&dispatch=58b2d490580af1d74&locale=_de,1,None
http://cecmultiservice.it/blog/profile/,1,1
https://www.v2.cache1.c.bigcache.googleapis.com,1,None
http://www.kreport.com/tmp/,1,1
https://www.lovelandcoffee.com,1,1
http://www.au-paycccy.aauaoaameoy.egpu.top/AU,1,None
https://www.baumannlab.org,0,1
https://www.liquidscapes.info,0,1
http://elisashopping.gq/pay/error,1,1
http://www.mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;id=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3&amp;session=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3,1,None
http://waistponcho.com/online/chase/e807568c9385ffc032039bd914ad2be1/confirm.php,1,None
https://www.grupobk.com.ar,0,1
https://www.tidningenalfa.se,1,None
https://www.ambushfirearms.com,1,None
https://www.hoian-tourism.com,1,1
http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/accesarcontoken.html,1,None
http://www.laviosaviaggi.com/ver/webapps/0ad86/websrc,1,1
https://storageapi.fleek.co,1,1
http://oohlalasings.com/redir/MsgCentre/msgLists/?ID=nobody@mycraftmail.com,1,None
https://www.triplecrownrecords.com,0,1
https://storageapi.fleek.co,1,1
https://www.akazanzi.it,1,None
https://www.campmohawk.org.uk,1,1
https://www.scfd.org,1,1
https://www.panow.chat.ru,1,None
https://www.globalhealthedu.org,1,None
http://www.trin-design.cz/products/DM-PROPERTIES/google/Ed/Ed/,1,1
https://www.inseasonwithbartong.com,1,None
https://www.ankaray.com.tr,1,1
https://www.therapywithlee.com,1,1
https://artdecorstudio.ro/#cm1hbGlub3dza2lAcmVtdGNzLXNlY3VyZS5jb20=,0,1
https://www.wwwb.mmm.fi,1,None
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/2f3559301b20ac3/?cmd=_update&dispatch=2f3559301b20ac323&locale=_LU,1,None
https://www.clinique-du-parc.net,0,1
https://storageapi.fleek.co,1,1
https://www.livestrip.com,0,1
http://www.au-poccy.aceeseaeraocmeoy.kprwdg.top/AU,1,1
https://www.sidaniuslab.com,1,None
https://www.hf.usx.edu.cn,1,None
https://www.prints.co.nz,0,1
https://evostore.com.np/IhrFall63417798752737518&cgi3-ViewKontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&info@hoehne-buero.de.html,0,1
https://www.mariashockey.com,0,1
http://www.au-pocay.ausesaom.suszyk.top/AU,1,1
https://microsofy.creatorlink.net/,0,1
https://www.sxy.hqu.edu.cn,1,None
http://creativamenteartigrafiche.it/search,1,None
https://www.whartonhunt.com,0,1
https://www.floorball.de,0,1
https://www.soz.uni-bayreuth.de,1,1
https://storageapi.fleek.co,1,1
